station,datetime,temp,pressure,humidity,windspeed,winddeg,cloudall,weathermain,day_of_week,hour,traffic_level,sea_level,population,population_density,household,household_density,green_space,green_space_area,factory_num,factory_area,lat,lon,pm10,pm2_5,so2,no2,o3,co,month,station_10T,station_11T,station_12T,station_15T,station_3T,station_5T,station_61T,season_Hot Season,season_Rainy Season
12T,2025-04-10 02:00:00,304.30333333333334,1009.3333333333334,51.333333333333336,2.8966666666666665,245.0,100.0,Clouds,3,2,1.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,112.39,55.01,19.79,38.39,0.09,1815.8,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 03:00:00,305.75,1010.0,45.0,3.21,238.0,100.0,Clouds,3,3,1.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,120.41,65.83,36.72,50.04,0.25,2483.37,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 04:00:00,307.03333333333336,1008.6666666666666,42.0,3.5066666666666664,229.0,100.0,Clouds,3,4,1.6666666666666663,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,74.48,46.91,40.53,74.03,0.19,1976.01,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 05:00:00,308.31666666666666,1007.3333333333334,39.0,3.803333333333333,220.0,100.0,Clouds,3,5,2.333333333333333,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,65.62,44.08,45.78,90.48,0.4,1949.31,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 06:00:00,309.6,1006.0,36.0,4.1,211.0,100.0,Clouds,3,6,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,67.13,45.12,51.02,97.33,0.84,2082.82,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 07:00:00,309.3533333333333,1005.3333333333334,37.0,4.486666666666666,203.33333333333331,100.0,Clouds,3,7,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,49.64,32.08,39.1,73.34,9.84,1588.82,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 08:00:00,309.1066666666667,1004.6666666666666,38.0,4.873333333333333,195.66666666666663,100.0,Clouds,3,8,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,40.17,24.96,33.38,57.58,22.35,1268.39,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 09:00:00,308.86,1004.0,39.0,5.26,188.0,100.0,Rain,3,9,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,39.47,24.61,33.38,56.21,30.4,1241.68,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 10:00:00,306.86,1004.6666666666666,47.0,5.763333333333333,205.66666666666663,99.0,Rain,3,10,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,47.85,27.96,34.81,61.69,30.4,1335.14,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 11:00:00,304.86,1005.3333333333334,55.0,6.266666666666667,223.33333333333331,98.0,Rain,3,11,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,59.13,31.72,36.72,68.55,20.74,1441.96,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 12:00:00,302.86,1006.0,63.0,6.77,241.0,97.0,Rain,3,12,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,58.69,27.26,29.09,59.63,11.0,1308.44,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 13:00:00,302.76666666666665,1006.6666666666666,63.66666666666666,5.826666666666666,218.33333333333331,95.66666666666669,Rain,3,13,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,58.76,24.5,23.84,51.41,4.2,1214.98,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 14:00:00,302.67333333333335,1007.3333333333334,64.33333333333333,4.883333333333333,195.66666666666663,94.33333333333331,Rain,3,14,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,64.65,27.11,23.84,47.98,0.6,1268.39,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 15:00:00,302.58,1008.0,65.0,3.94,173.0,93.0,Rain,3,15,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,68.0,29.05,22.41,45.93,0.43,1268.39,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 16:00:00,302.6,1007.6666666666666,66.0,3.76,177.66666666666666,94.33333333333331,Rain,3,16,3.333333333333333,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,69.23,30.26,20.74,47.3,0.73,1241.68,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 17:00:00,302.62,1007.3333333333334,67.0,3.58,182.33333333333331,95.66666666666669,Rain,3,17,3.6666666666666665,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,68.53,31.39,19.55,50.04,1.29,1214.98,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 18:00:00,302.64,1007.0,68.0,3.4,187.0,97.0,Clouds,3,18,4.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,66.37,31.97,18.12,50.04,2.35,1188.28,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 19:00:00,302.45666666666665,1006.6666666666666,68.0,2.8366666666666664,207.33333333333331,98.0,Clouds,3,19,3.333333333333333,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,60.29,29.07,13.59,41.47,5.19,1054.76,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 20:00:00,302.2733333333333,1006.3333333333334,68.0,2.273333333333333,227.66666666666663,99.0,Clouds,3,20,2.666666666666667,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,55.55,26.35,9.66,34.27,6.97,947.95,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 21:00:00,302.09,1006.0,68.0,1.71,248.0,100.0,Clouds,3,21,2.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,54.77,26.18,8.94,33.24,5.81,921.25,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 22:00:00,302.00333333333333,1006.3333333333334,66.33333333333333,1.9233333333333331,242.66666666666663,100.0,Clouds,3,22,1.6666666666666667,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,58.65,29.01,9.89,37.01,2.21,1001.36,4,0,0,1,0,0,0,0,True,0
12T,2025-04-10 23:00:00,301.91666666666663,1006.6666666666666,64.66666666666667,2.1366666666666667,237.33333333333331,100.0,Clouds,3,23,1.3333333333333337,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,61.77,30.18,9.78,37.36,0.92,1028.06,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 00:00:00,301.83,1007.0,63.0,2.35,232.0,100.0,Rain,4,0,1.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,13.8225,100.5147,64.34,29.43,9.3,33.59,0.77,1028.06,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 01:00:00,303.08666666666664,1007.6666666666666,57.66666666666666,2.3433333333333333,224.0,100.0,Rain,4,1,1.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 02:00:00,304.34333333333336,1008.3333333333334,52.333333333333336,2.336666666666667,216.0,100.0,Rain,4,2,1.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 03:00:00,305.6,1009.0,47.0,2.33,208.0,100.0,Clouds,4,3,1.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 04:00:00,306.86,1007.6666666666666,43.66666666666666,2.7666666666666666,194.0,100.0,Clouds,4,4,1.6666666666666663,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 05:00:00,308.12,1006.3333333333334,40.333333333333336,3.2033333333333336,180.0,100.0,Clouds,4,5,2.333333333333333,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 06:00:00,309.38,1005.0,37.0,3.64,166.0,100.0,Clouds,4,6,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 07:00:00,309.0466666666667,1004.6666666666666,37.66666666666666,4.213333333333334,169.66666666666666,97.33333333333331,Clouds,4,7,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 08:00:00,308.7133333333333,1004.3333333333334,38.333333333333336,4.786666666666667,173.33333333333334,94.66666666666669,Clouds,4,8,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 09:00:00,308.38,1004.0,39.0,5.36,177.0,92.0,Clouds,4,9,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 10:00:00,307.0,1004.6666666666666,45.0,5.24,189.66666666666663,93.33333333333331,Clouds,4,10,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 11:00:00,305.62,1005.3333333333334,51.0,5.12,202.33333333333331,94.66666666666669,Clouds,4,11,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 12:00:00,304.24,1006.0,57.0,5.0,215.0,96.0,Rain,4,12,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 13:00:00,303.2766666666667,1007.0,61.0,4.45,248.66666666666663,97.33333333333331,Rain,4,13,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 14:00:00,302.31333333333333,1008.0,65.0,3.9,282.3333333333333,98.66666666666669,Rain,4,14,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 15:00:00,301.35,1009.0,69.0,3.35,316.0,100.0,Rain,4,15,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 16:00:00,301.3466666666667,1008.3333333333334,68.33333333333333,3.066666666666667,304.6666666666667,100.0,Rain,4,16,3.333333333333333,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 17:00:00,301.3433333333333,1007.6666666666666,67.66666666666667,2.783333333333333,293.3333333333333,100.0,Rain,4,17,3.6666666666666665,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 18:00:00,301.34,1007.0,67.0,2.5,282.0,100.0,Clouds,4,18,4.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 19:00:00,301.14,1006.6666666666666,68.0,2.5933333333333333,272.0,100.0,Clouds,4,19,3.333333333333333,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 20:00:00,300.94,1006.3333333333334,69.0,2.6866666666666665,262.0,100.0,Clouds,4,20,2.666666666666667,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 21:00:00,300.74,1006.0,70.0,2.78,252.0,100.0,Clouds,4,21,2.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 22:00:00,300.7733333333333,1006.6666666666666,69.66666666666667,2.773333333333333,253.66666666666663,98.66666666666669,Clouds,4,22,1.6666666666666667,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-11 23:00:00,300.8066666666667,1007.3333333333334,69.33333333333333,2.7666666666666666,255.33333333333331,97.33333333333331,Clouds,4,23,1.3333333333333337,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 00:00:00,300.84,1008.0,69.0,2.76,257.0,96.0,Clouds,5,0,1.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 01:00:00,302.3566666666666,1008.3333333333334,61.333333333333336,2.93,264.3333333333333,97.33333333333331,Clouds,5,1,1.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 02:00:00,303.87333333333333,1008.6666666666666,53.66666666666666,3.1,271.6666666666667,98.66666666666669,Clouds,5,2,1.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 03:00:00,305.39,1009.0,46.0,3.27,279.0,100.0,Clouds,5,3,1.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 04:00:00,306.99333333333334,1008.0,41.333333333333336,3.9166666666666665,286.3333333333333,97.33333333333331,Clouds,5,4,1.3333333333333333,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 05:00:00,308.59666666666664,1007.0,36.66666666666666,4.5633333333333335,293.6666666666667,94.66666666666669,Clouds,5,5,1.6666666666666663,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 06:00:00,310.2,1006.0,32.0,5.21,301.0,92.0,Clouds,5,6,2.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 07:00:00,309.5833333333333,1005.6666666666666,33.333333333333336,5.1033333333333335,293.3333333333333,94.66666666666669,Clouds,5,7,2.333333333333333,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 08:00:00,308.9666666666667,1005.3333333333334,34.666666666666664,4.996666666666666,285.6666666666667,97.33333333333331,Clouds,5,8,2.6666666666666665,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 09:00:00,308.35,1005.0,36.0,4.89,278.0,100.0,Clouds,5,9,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 10:00:00,307.21000000000004,1005.6666666666666,40.0,5.029999999999999,277.0,100.0,Clouds,5,10,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 11:00:00,306.07,1006.3333333333334,44.0,5.17,276.0,100.0,Clouds,5,11,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
12T,2025-04-12 12:00:00,304.93,1007.0,48.0,5.31,275.0,100.0,Clouds,5,12,3.0,3.0,118634.0,10275.79,78240.0,0.68,2.3,0.02,272.0,297638.0,,,,,,,,,4,0,0,1,0,0,0,0,True,0
15T,2025-04-07 18:00:00,301.83,1011.0,71.0,3.51,190.0,84.0,Clouds,0,18,4.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,84.02,57.23,4.41,13.88,49.35,1214.98,4,0,0,0,1,0,0,0,True,0
15T,2025-04-07 19:00:00,301.84666666666664,1011.0,73.0,3.12,195.66666666666663,84.33333333333333,Clouds,0,19,3.333333333333333,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,77.24,53.71,3.79,11.14,54.36,1108.17,4,0,0,0,1,0,0,0,True,0
15T,2025-04-07 20:00:00,301.86333333333334,1011.0,75.0,2.73,201.33333333333331,84.66666666666667,Clouds,0,20,2.666666666666667,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,72.99,50.86,3.28,10.03,51.5,1041.41,4,0,0,0,1,0,0,0,True,0
15T,2025-04-07 21:00:00,301.88,1011.0,77.0,2.34,207.0,85.0,Clouds,0,21,2.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,73.64,50.58,2.92,9.77,45.42,1014.71,4,0,0,0,1,0,0,0,True,0
15T,2025-04-07 22:00:00,301.82666666666665,1011.6666666666666,76.0,2.56,198.33333333333331,87.66666666666667,Clouds,0,22,1.6666666666666667,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,77.89,52.27,2.71,10.03,37.91,1014.71,4,0,0,0,1,0,0,0,True,0
15T,2025-04-07 23:00:00,301.77333333333337,1012.3333333333334,75.0,2.78,189.66666666666663,90.33333333333331,Clouds,0,23,1.3333333333333337,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,83.66,54.09,2.74,10.71,30.76,1028.06,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 00:00:00,301.72,1013.0,74.0,3.0,181.0,93.0,Clouds,1,0,1.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,93.87,57.54,3.19,12.85,23.25,1108.17,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 01:00:00,302.13,1013.3333333333334,67.0,3.2533333333333334,179.66666666666666,95.33333333333331,Clouds,1,1,1.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,108.32,63.15,3.87,17.48,13.23,1214.98,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 02:00:00,302.54,1013.6666666666666,60.0,3.5066666666666664,178.33333333333334,97.66666666666669,Clouds,1,2,1.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,128.33,74.31,6.86,28.45,7.51,1482.01,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 03:00:00,302.95,1014.0,53.0,3.76,177.0,100.0,Clouds,1,3,1.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,163.91,97.78,15.02,51.41,7.24,2189.64,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 04:00:00,304.3566666666667,1013.3333333333334,50.66666666666666,4.376666666666667,173.66666666666666,100.0,Clouds,1,4,1.6666666666666663,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,123.1,77.38,26.94,47.98,55.79,1762.39,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 05:00:00,305.7633333333333,1012.6666666666666,48.333333333333336,4.993333333333333,170.33333333333334,100.0,Clouds,1,5,2.333333333333333,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,138.94,101.1,34.81,56.21,84.4,2082.82,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 06:00:00,307.17,1012.0,46.0,5.61,167.0,100.0,Clouds,1,6,3.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,224.45,181.0,44.35,63.06,135.9,2883.91,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 07:00:00,306.78000000000003,1011.0,47.333333333333336,5.4366666666666665,166.66666666666666,100.0,Clouds,1,7,3.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,270.92,227.92,38.62,47.3,163.08,3231.05,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 08:00:00,306.39,1010.0,48.66666666666666,5.263333333333334,166.33333333333334,100.0,Clouds,1,8,3.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,246.09,209.15,30.04,34.62,151.63,3017.43,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 09:00:00,306.0,1009.0,50.0,5.09,166.0,100.0,Clouds,1,9,3.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,193.19,162.77,24.32,29.13,123.02,2616.88,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 10:00:00,304.9833333333333,1009.3333333333334,55.0,5.196666666666666,165.0,96.66666666666669,Clouds,1,10,3.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,166.71,133.04,20.98,32.56,80.82,2510.07,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 11:00:00,303.96666666666664,1009.6666666666666,60.0,5.303333333333334,164.0,93.33333333333331,Clouds,1,11,3.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,174.8,129.49,19.31,42.5,43.99,2696.99,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 12:00:00,302.95,1010.0,65.0,5.41,163.0,90.0,Clouds,1,12,3.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,187.69,130.71,17.64,48.67,26.46,2777.1,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 13:00:00,302.71,1010.6666666666666,66.33333333333333,5.416666666666667,170.66666666666666,93.33333333333331,Clouds,1,13,3.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,192.2,126.77,16.21,53.47,18.95,2616.88,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 14:00:00,302.47,1011.3333333333334,67.66666666666667,5.423333333333333,178.33333333333334,96.66666666666669,Clouds,1,14,3.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,190.23,121.01,13.95,49.35,19.67,2376.56,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 15:00:00,302.23,1012.0,69.0,5.43,186.0,100.0,Clouds,1,15,3.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,184.12,115.79,10.61,38.04,25.03,2109.53,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 16:00:00,302.02333333333337,1011.6666666666666,70.33333333333333,5.05,192.0,100.0,Clouds,1,16,3.333333333333333,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,169.93,109.06,7.45,28.1,28.61,1842.5,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 17:00:00,301.81666666666666,1011.3333333333334,71.66666666666667,4.67,198.0,100.0,Clouds,1,17,3.6666666666666665,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,155.77,102.83,5.48,23.65,27.54,1695.63,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 18:00:00,301.61,1011.0,73.0,4.29,204.0,100.0,Clouds,1,18,4.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,145.75,97.95,4.47,21.94,23.6,1575.47,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 19:00:00,301.52,1010.3333333333334,72.0,3.826666666666666,200.0,100.0,Clouds,1,19,3.333333333333333,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,137.98,92.97,4.05,20.39,20.92,1495.36,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 20:00:00,301.43,1009.6666666666666,71.0,3.3633333333333333,196.0,100.0,Clouds,1,20,2.666666666666667,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,127.61,86.73,4.41,20.56,19.31,1428.6,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 21:00:00,301.34,1009.0,70.0,2.9,192.0,100.0,Clouds,1,21,2.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,120.0,83.08,8.11,30.5,15.38,1522.06,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 22:00:00,301.38666666666666,1009.6666666666666,69.33333333333333,2.79,192.66666666666663,100.0,Clouds,1,22,1.6666666666666667,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,125.96,86.31,20.98,51.41,9.92,1815.8,4,0,0,0,1,0,0,0,True,0
15T,2025-04-08 23:00:00,301.43333333333334,1010.3333333333334,68.66666666666667,2.68,193.33333333333331,100.0,Clouds,1,23,1.3333333333333337,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,146.02,97.36,30.99,66.49,2.33,2136.23,4,0,0,0,1,0,0,0,True,0
15T,2025-04-09 00:00:00,301.48,1011.0,68.0,2.57,194.0,100.0,Clouds,2,0,1.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,177.08,113.57,39.58,76.08,0.22,2563.48,4,0,0,0,1,0,0,0,True,0
15T,2025-04-09 01:00:00,302.7633333333333,1011.3333333333334,62.333333333333336,3.17,189.66666666666663,100.0,Clouds,2,1,1.0,16.0,192234.0,4324.14,97036.0,0.22,5.27,0.02,569.0,1148799.0,13.7083,100.3728,219.92,138.09,56.27,85.0,1.03,3284.45,4,0,0,0,1,0,0,0,True,0
